_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,QC_%Q30_R1_NUM,QC_%Q30_R2_NUM,QC_%mapped_reads_NUM,QC_H2O_NUM,QC_RQN_NUM,QC_gcorr_BOOL,QC_gcorr_NUM_ARRAY,QC_gcorr_threshold_NUM,QC_input_rRNA_depletion_ng_NUM,QC_input_rRNA_depletion_ng_uL_NUM,QC_input_rRNA_depletion_uL_NUM,QC_library_conc_nM_NUM,QC_mapped_reads_BOOL,QC_mapped_reads_NUM,QC_nmap_BOOL,QC_nmap_NUM,QC_nmap_threshold_NUM,QC_total_RNA_conc_ng_ul_NUM,QC_trimmed_reads_R1_NUM,QC_trimmed_reads_R2_NUM,QC_volume_for_pooling_NUM,Strain_input_state,output_files
5bee125189f10442ca0f7eb3,sample.ginkgo.30832357.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,535ccc2c121779f4372c18674f316cda2b53afef,"Escherichia_coli_Nissle_WT | 37.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Escherichia_coli_Nissle_WT,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA']",37.0,celsius,23.0,hour,0.9895006726880656,0.9740246855378892,0.9954,,,True,NA,0.8,,,,,True,11984902.0,True,4851376.0,500000.0,,6007242,6007242,,,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_transposed.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.30832466.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,d04855f7f9a33dc38ca7155fd1e5bb7c886f4e9c,"EcN_SensorArrayOnly | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",EcN_SensorArrayOnly,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA']",37.0,celsius,24.5,hour,0.9890286250171414,0.9783633621013798,0.9979,,,True,NA,0.8,,,,,True,4528316.0,True,1685576.0,500000.0,,2260610,2260610,,,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_transposed.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.30832467.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,6c90be583c665642921cd4b40aa9234de2f1ba10,"EcN_NOTgate_PsrA | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",EcN_NOTgate_PsrA,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA']",37.0,celsius,24.5,hour,0.9896692747584556,0.973313534680337,0.9981,,,True,NA,0.8,,,,,True,4043798.0,True,1578652.0,500000.0,,2013605,2013605,,,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_transposed.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.30832468.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,13857a9a6906cfe5f6fcbcf6cc6a02de66eb2f49,"EcN_NOTgate_HlyIIR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",EcN_NOTgate_HlyIIR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA']",37.0,celsius,24.5,hour,0.9898366384299014,0.9774999709987928,0.9976,,,True,NA,0.8,,,,,True,4498701.0,True,1582617.0,500000.0,,2241286,2241286,,,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_transposed.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.30832469.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,3e79e92661e3d0c1b98bc3362b5c0852eff50154,"EcN_NOTgate_BM3R1 | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",EcN_NOTgate_BM3R1,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA']",37.0,celsius,24.5,hour,0.9893922304648824,0.9734639325772244,0.9972,,,True,NA,0.8,,,,,True,2588453.0,True,1011237.0,500000.0,,1291789,1291789,,,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_transposed.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.30832470.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,f52cee22aeac4538c65e2c11105fa814fb47bd8a,"EcN_NOTgate_AmtR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",EcN_NOTgate_AmtR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA']",37.0,celsius,24.5,hour,0.9890981733162064,0.9726968698920929,0.9966,,,True,NA,0.8,,,,,True,2288349.0,True,916776.0,500000.0,,1142836,1142836,,,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_transposed.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.30832471.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,5ef13890b847a9648994919b3f73674459710fe9,"EcN_NOTgate_QacR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",EcN_NOTgate_QacR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA']",37.0,celsius,24.5,hour,0.9896487083495488,0.9736127021886528,0.9971,,,True,NA,0.8,,,,,True,2929244.0,True,1139414.0,500000.0,,1459528,1459528,,,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_transposed.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.30832472.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,ae12d6575377a58d598571eb7c5c586587445657,"EcN_NOTgate_LitR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",EcN_NOTgate_LitR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA']",37.0,celsius,24.5,hour,0.9884496961294794,0.9789063885351346,0.9968,,,True,NA,0.8,,,,,True,1490547.0,True,604255.0,500000.0,,744396,744396,,,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_transposed.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.30832473.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,48edbfb2f1b02a0070e929064081c348f46db021,"EcN_NOTgate_AmeR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",EcN_NOTgate_AmeR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA']",37.0,celsius,24.5,hour,0.9895588834865184,0.9708291911196248,0.9971,,,True,NA,0.8,,,,,True,4023797.0,True,1604039.0,500000.0,,2008789,2008789,,,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_transposed.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.30832474.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,5d96f2f0cd71874f940db25227ddffac7954f6dd,"EcN_NOTgate_IcaR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",EcN_NOTgate_IcaR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA']",37.0,celsius,24.5,hour,0.9900595598719392,0.969434241368342,0.9967,,,True,NA,0.8,,,,,True,4186252.0,True,1697512.0,500000.0,,2078077,2078077,,,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_transposed.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.30832475.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,ff26930610de2e3439e5581f2e5bcbc4a40cd177,"EcN_NOTgate_BetI | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",EcN_NOTgate_BetI,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA']",37.0,celsius,24.5,hour,0.9888819703799921,0.9782960137905164,0.997,,,True,NA,0.8,,,,,True,3152126.0,True,1211241.0,500000.0,,1567454,1567454,,,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/pOo2yElljo5ZrVrQGglDWj18/YlrO29p5JrP0pAg5BK6KZkj5/experiment.ginkgo.42587_ReadCountMatrix_preCAD_transposed.csv']"
