_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,QC_%Q30_R1_NUM,QC_%Q30_R2_NUM,QC_%mapped_reads_NUM,QC_H2O_NUM,QC_RQN_NUM,QC_gcorr_BOOL,QC_gcorr_NUM_ARRAY,QC_gcorr_threshold_NUM,QC_input_rRNA_depletion_ng_NUM,QC_input_rRNA_depletion_ng_uL_NUM,QC_input_rRNA_depletion_uL_NUM,QC_library_conc_nM_NUM,QC_mapped_reads_BOOL,QC_mapped_reads_NUM,QC_nmap_BOOL,QC_nmap_NUM,QC_nmap_threshold_NUM,QC_total_RNA_conc_ng_ul_NUM,QC_trimmed_reads_R1_NUM,QC_trimmed_reads_R2_NUM,QC_volume_for_pooling_NUM,Strain_input_state,container,28S_18S_ratio,RQN,sequenced_sample_id,output_files
5bee125189f10442ca0f7eb3,sample.ginkgo.22178746.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,0d5ace128bf9f0201b03af608ce0d732184b9066,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [0.265336658], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.265336658|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9522854188874124,0.9904290444733658,0.9969,,9.2,True,[0.99939787 0.99965357],0.8,,,,,True,18155014,True,7823188.0,500000.0,,9044447,9044447,,,449553.0,1.3,9.2,22409541.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178746.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,0d5ace128bf9f0201b03af608ce0d732184b9066,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [0.265336658], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.265336658|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9522854188874124,0.9904290444733658,0.9969,,9.2,True,[0.99939787 0.99965357],0.8,,,,,True,18155014,True,7823188.0,500000.0,,9044447,9044447,,,449553.0,1.3,9.2,22409541.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178747.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,0e17e4a7e067dd16c47e8030e276b6f40ff4fa09,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [1.254863], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.254863|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9497322312645532,0.9902685662436768,0.997,,9.1,True,[0.99841753 0.99525219],0.8,,,,,True,13107708,True,5784943.0,500000.0,,6545387,6545387,,,449553.0,1.6,9.1,22409549.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178747.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,0e17e4a7e067dd16c47e8030e276b6f40ff4fa09,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [1.254863], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.254863|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9497322312645532,0.9902685662436768,0.997,,9.1,True,[0.99841753 0.99525219],0.8,,,,,True,13107708,True,5784943.0,500000.0,,6545387,6545387,,,449553.0,1.6,9.1,22409549.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178748.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,0e17e4a7e067dd16c47e8030e276b6f40ff4fa09,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [1.254863], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.254863|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9492717759158884,0.9909905549668796,0.9968,,9.3,True,[0.99841753 0.99808211],0.8,,,,,True,15915643,True,7015852.0,500000.0,,7954763,7954763,,,449553.0,1.7,9.3,22409557.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178748.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,0e17e4a7e067dd16c47e8030e276b6f40ff4fa09,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [1.254863], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.254863|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9492717759158884,0.9909905549668796,0.9968,,9.3,True,[0.99841753 0.99808211],0.8,,,,,True,15915643,True,7015852.0,500000.0,,7954763,7954763,,,449553.0,1.7,9.3,22409557.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178749.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,0e17e4a7e067dd16c47e8030e276b6f40ff4fa09,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [1.254863], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.254863|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9530971135314288,0.991163566552369,0.9981,,9.3,True,[0.99525219 0.99808211],0.8,,,,,True,36415810,True,15889687.0,500000.0,,18123149,18123149,,,449554.0,1.6,9.3,22409565.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178749.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,0e17e4a7e067dd16c47e8030e276b6f40ff4fa09,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [1.254863], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.254863|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9530971135314288,0.991163566552369,0.9981,,9.3,True,[0.99525219 0.99808211],0.8,,,,,True,36415810,True,15889687.0,500000.0,,18123149,18123149,,,449554.0,1.6,9.3,22409565.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178750.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,cda2ed0170d6602c5c23d842a4c1d4d7e7a24b29,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [0.924688279], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.924688279|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9524029288360898,0.9901216611993104,0.998,,9.1,True,[0.99067253 0.99116872],0.8,,,,,True,27718077,True,11932495.0,500000.0,,13774482,13774482,,,449554.0,1.6,9.1,22409573.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178750.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,cda2ed0170d6602c5c23d842a4c1d4d7e7a24b29,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [0.924688279], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.924688279|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9524029288360898,0.9901216611993104,0.998,,9.1,True,[0.99067253 0.99116872],0.8,,,,,True,27718077,True,11932495.0,500000.0,,13774482,13774482,,,449554.0,1.6,9.1,22409573.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
