_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,well,container_id,aliquot_id,od,fluor_gain_0.10,fluor_gain_0.20,fluor_gain_0.16,strain_circuit,strain_input_state,intended_output,fluor_gain_0.10/od,fluor_gain_0.20/od,fluor_gain_0.16/od
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5wpa24h.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,1,3c1d2ea9c4ef875e01a5da66039780db604822de,"UWBF_6390 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,,HIGH_FITC,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,a1,ct1fbmhdyfa8d6u,aq1fc77z5wpa24h,0.035252986796187324,-0.39929152430174897,7.926451885033134,1.2765647109024918,NOR,00,1,-11.32646,224.84483,36.21153
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5xvrjdm.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,4,0f10bab912b7181a0a18c621b09931899772b32c,"UWBF_35508 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35508,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,a3,ct1fbmhdyfa8d6u,aq1fc77z5xvrjdm,0.03739804062678403,-0.16264699021785453,8.39942706154383,0.9502963596865186,,,,-4.34908,224.59538,25.41032
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5xvrjdq.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,4,3d86cbbcbfb84b30c2b34f67d8b6fb636385441d,"UWBF_35512 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35512,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,b3,ct1fbmhdyfa8d6u,aq1fc77z5xvrjdq,0.0336379820370414,-0.7978738466617423,6.81322839513658,0.13048948698790702,,,,-23.71943,202.54569,3.87923
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5xwvrhn.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,4,1e6109eda943643457147a013730586bb5c65f88,"UWBF_35528 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35528,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,c3,ct1fbmhdyfa8d6u,aq1fc77z5xwvrhn,0.03375469327901485,-0.3739542739455834,7.810581297179385,1.3900209913157615,,,,-11.07859,231.39245,41.18008
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5xwvrhr.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,4,2a27ba2f5511faef8b83522fd3bdabf7d4266065,"UWBF_35532 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35532,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,d3,ct1fbmhdyfa8d6u,aq1fc77z5xwvrhr,0.033973344514036996,-0.49360858656794215,8.566899403715583,1.3904021638255608,,,,-14.52929,252.16532,40.92627
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5xxzxnq.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,4,3495553678b5c015677a258cfb40a54913a54453,"UWBF_35536 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35536,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,e3,ct1fbmhdyfa8d6u,aq1fc77z5xxzxnq,0.034645892133591163,0.19949247323192942,8.815863272445583,0.9504945171271503,,,,5.75804,254.45624,27.43455
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5y2abwt.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,5,0f10bab912b7181a0a18c621b09931899772b32c,"UWBF_35508 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35508,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,a4,ct1fbmhdyfa8d6u,aq1fc77z5y2abwt,0.03629651994693374,0.1267755551980392,7.374873004160949,1.1150203890124464,,,,3.49277,203.18402,30.71976
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5y3ej2r.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,5,3d86cbbcbfb84b30c2b34f67d8b6fb636385441d,"UWBF_35512 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35512,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,b4,ct1fbmhdyfa8d6u,aq1fc77z5y3ej2r,0.0363801534662503,-0.6039186322271264,8.41938046940316,1.3566947167153847,,,,-16.60022,231.42784,37.29217
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5y3ej2u.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,5,1e6109eda943643457147a013730586bb5c65f88,"UWBF_35528 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35528,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,c4,ct1fbmhdyfa8d6u,aq1fc77z5y3ej2u,0.03540810124993315,-0.5458975132408681,7.087543774037568,2.152546766268256,,,,-15.41731,200.16729,60.79249
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5y4jr6s.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,5,2a27ba2f5511faef8b83522fd3bdabf7d4266065,"UWBF_35532 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35532,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,d4,ct1fbmhdyfa8d6u,aq1fc77z5y4jr6s,0.03566410530190912,-1.176699662446646,8.078035720158777,1.2421681070711263,,,,-32.99395,226.50325,34.82964
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5y4jr6v.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,5,3495553678b5c015677a258cfb40a54913a54453,"UWBF_35536 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35536,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,e4,ct1fbmhdyfa8d6u,aq1fc77z5y4jr6v,0.034732485346423536,0.6724011305075692,8.80770875741702,1.8292509843016358,,,,19.35943,253.58706,52.66686
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5y6u5ey.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,6,0f10bab912b7181a0a18c621b09931899772b32c,"UWBF_35508 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35508,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,a5,ct1fbmhdyfa8d6u,aq1fc77z5y6u5ey,0.03411065525308023,-0.7523524774159926,8.491329892400707,0.978678047956427,,,,-22.05623,248.93482,28.69127
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5y7ybjx.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,6,3d86cbbcbfb84b30c2b34f67d8b6fb636385441d,"UWBF_35512 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35512,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,b5,ct1fbmhdyfa8d6u,aq1fc77z5y7ybjx,0.03505222982807433,-0.42553512533170973,8.276041317313576,1.8661399086391923,,,,-12.14003,236.10599,53.23884
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5y7ybk2.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,6,1e6109eda943643457147a013730586bb5c65f88,"UWBF_35528 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35528,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,c5,ct1fbmhdyfa8d6u,aq1fc77z5y7ybk2,0.03554061669555986,0.7298826975975018,7.9848104597950105,1.5706015331888088,,,,20.53658,224.66719,44.19174
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5y94hpy.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,6,2a27ba2f5511faef8b83522fd3bdabf7d4266065,"UWBF_35532 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35532,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,d5,ct1fbmhdyfa8d6u,aq1fc77z5y94hpy,0.03463845700614722,0.5047779023221144,7.746762993440362,1.2221909085172158,,,,14.57276,223.64631,35.28422
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5y94hq3.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,6,3495553678b5c015677a258cfb40a54913a54453,"UWBF_35536 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35536,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,e5,ct1fbmhdyfa8d6u,aq1fc77z5y94hq3,0.034711354096848994,-0.5096544227644014,8.293304248809564,2.0915277946083894,,,,-14.68264,238.92195,60.25486
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5ych53z.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,7,0f10bab912b7181a0a18c621b09931899772b32c,"UWBF_35508 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35508,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,a6,ct1fbmhdyfa8d6u,aq1fc77z5ych53z,0.035127942249146595,-0.1500089390936373,7.948932259091561,1.5080525561612796,,,,-4.27036,226.28517,42.93028
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5ych544.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,7,3d86cbbcbfb84b30c2b34f67d8b6fb636385441d,"UWBF_35512 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35512,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,b6,ct1fbmhdyfa8d6u,aq1fc77z5ych544,0.03639418928859678,0.6981524873366745,8.331485594418453,2.7761195101072076,,,,19.18308,228.92351,76.2792
5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1fc77z5ydnb82.experiment.transcriptic.r1fbmhdxwjbzr4,YeastSTATES-Activator-Circuit-Dox-Growth-Curves-30C,experiment.transcriptic.r1fbmhdxwjbzr4,transcriptic,7,1e6109eda943643457147a013730586bb5c65f88,"UWBF_35528 | 30.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 40nM doxycycline-hyclate"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_35528,,,,SC Media with 40nM doxycycline-hyclate,,,,"['Phosphate Buffered Saline|NA|NA', 'SC Media with 40nM doxycycline-hyclate|NA|NA']",30.0,celsius,17.0,hour,c6,ct1fbmhdyfa8d6u,aq1fc77z5ydnb82,0.0356642057736914,-0.11435337010806103,8.154377816905074,1.6206815472496723,,,,-3.20639,228.64319,45.4428
